Unnamed: 0,Dates,6/30/1995,9/30/1995,12/31/1995,3/31/1996,6/30/1996,9/30/1996,12/31/1996,3/31/1997,6/30/1997,9/30/1997,12/31/1997,3/31/1998,6/30/1998,9/30/1998,12/31/1998,3/31/1999,6/30/1999,9/30/1999,12/31/1999,3/31/2000,6/30/2000,9/29/2000,12/29/2000,3/30/2001,6/29/2001,9/28/2001,12/31/2001,3/29/2002,6/28/2002,9/30/2002,12/31/2002,3/31/2003,6/30/2003,9/30/2003,12/31/2003,3/31/2004,6/30/2004,9/30/2004,12/31/2004,3/31/2005,6/30/2005,9/30/2005,12/30/2005,3/31/2006,6/30/2006,9/29/2006,12/29/2006,3/30/2007,6/29/2007,9/28/2007,12/31/2007,3/31/2008,6/30/2008,9/30/2008,12/31/2008,3/31/2009,6/30/2009,9/30/2009,12/31/2009,3/31/2010,6/30/2010,9/30/2010,12/31/2010,3/31/2011,6/30/2011,9/30/2011,12/30/2011,3/30/2012,6/29/2012,9/28/2012,12/31/2012,3/29/2013,6/28/2013,9/30/2013,12/31/2013,3/31/2014,6/30/2014,9/30/2014,12/31/2014,3/31/2015,6/30/2015,9/30/2015,12/31/2015,3/31/2016,6/30/2016,9/30/2016,12/30/2016,3/31/2017,6/30/2017,9/29/2017,12/29/2017,3/30/2018,6/29/2018,9/28/2018,12/31/2018
MMM US  EQUITY,PX_LAST,1.775801081,1.763686964,2.203488796,2.13270256,2.625990317,2.682602922,3.208007748,3.311795803,3.945973536,3.542967185,3.342985931,3.674600719,3.315202138,3.055673028,2.948202316,2.943216006,3.520408163,3.77797379,3.894784891,3.53818329,3.247993698,3.571901272,4.703798942,4.112027206,4.778051073,4.09215195,4.996270864,4.931238486,4.994253717,4.311122598,5.384074484,5.424618203,4.920967306,4.91636873,5.782078183,5.429241731,5.747022184,4.96190587,4.258157805,4.483475555,3.852545942,3.849645138,4.00171305,3.717376986,3.800035302,3.614189647,4.186072234,4.013495799,4.45843583,4.509583377,3.795216362,3.363370167,2.930351865,2.950383934,3.096513334,2.747869495,3.03697479,3.328598349,3.647751123,3.504373239,3.236792405,3.229728608,3.188874191,3.294100922,3.194510408,2.455639632,3.072065982,3.211827814,3.19205778,3.083734647,3.108980875,3.49693111,3.623464909,3.936978382,4.654822181,4.484297366,4.743504057,5.008598146,7.141237518,6.785950327,6.687264104,6.551332124,7.217465976,7.987025071,8.306468825,8.295029717,9.78108069,9.893422175,10.25897132,9.908152957,11.71519853,11.55424189,10.90892627,11.80958658,11.13784579
AOS US  EQUITY,PX_LAST,0.916322314,1.002363812,0.761957731,0.841351075,0.862849909,0.846220877,0.989836226,1.13195796,0.952379261,1.405259956,1.158308114,1.25107037,1.428622914,0.804877182,0.993449477,0.758555784,0.684842922,0.73312334,0.842667361,0.680390101,0.770807052,0.292448645,0.662936394,0.74964847,0.679391187,0.681428349,0.775830931,0.986826347,1.124133818,1.024929964,1.180190931,1.153106534,1.164021333,1.164413767,1.395297844,1.131839019,1.241749785,0.955583156,1.204605045,1.148702299,1.07082851,1.134697107,1.42692113,2.237593148,1.881589044,1.591394078,1.401263951,1.394819548,1.422058074,1.542513262,1.275140457,1.149677133,1.031315332,1.235308333,1.298778445,0.668187959,1.225242369,1.457798714,1.589583333,1.187978741,1.154952694,1.996724337,1.854815328,2.007014731,1.884726565,1.236488322,1.609519628,1.723108302,1.852709603,2.127543099,2.334541796,2.638613709,2.567981058,2.859598815,3.629750832,3.072938404,3.288684285,3.103522396,3.697004004,4.243586959,4.563451709,3.863341584,4.8630684,4.742128549,5.483745911,5.455906158,5.78934518,6.068569202,6.503249976,6.007245031,6.958360804,6.987597955,6.435881893,5.738817883,4.720902336
ABT US  EQUITY,PX_LAST,1.963050403,2.053982957,1.948895176,1.841484386,1.935984644,2.159897053,2.178116967,2.39775839,4.341003377,2.738034229,2.722011617,3.051665776,3.221275986,3.375035325,3.596663918,3.24746247,2.976613437,2.334246075,2.117762226,1.948058081,2.386535366,2.513058036,2.491288193,2.583534044,2.502111157,2.681590348,2.774820687,2.53041668,1.739254064,1.762474074,1.736530457,1.538312651,1.723640472,1.690313995,1.691257256,1.446614493,1.627683918,1.681448801,1.687992072,1.703745023,1.78010873,1.558245511,1.43199291,1.536569901,1.512727126,1.654685582,1.860935193,2.108928571,1.907035809,1.887373027,1.750852171,1.702388821,1.559291301,1.682463809,1.739357876,1.518522347,1.364473408,1.349633163,1.372672681,1.489551731,1.397824115,1.467312803,1.281662085,1.22222572,1.240583712,1.305445106,1.470070038,1.55478563,1.73416866,1.696031977,1.623927589,2.149445832,2.187703274,1.971435064,2.104020468,2.293142342,2.430544219,2.483559211,2.877954631,2.892552815,2.931443933,2.633015595,2.905589769,2.781016257,2.636920802,2.844882079,2.631438161,2.362569993,2.585288749,2.820434934,3.14805702,3.285934438,3.453280626,4.159749234,4.140925431
ABBV US  EQUITY,PX_LAST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,12.76187796,17.60446682,14.98484984,16.29952506,15.4581434,14.527522,14.50263856,16.81587432,51.12177965,58.34509486,17.55309615,16.00611806,21.35082636,17.75793361,16.10750173,14.39993972,19.73254096,19.22393097,17.99687036,20.0270438,28.72259012,40.48028226,-40.21677882,-47.60548947,-15.94610684
ACN US  EQUITY,PX_LAST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,84.02851324,29.68614762,24.89395307,23.614509,19.69671053,18.85685375,21.25141591,19.02282507,16.0075188,11.51268843,13.71531697,11.58611497,9.579422939,9.327564171,10.70763704,17.22407874,17.07253322,12.5236668,10.80740063,13.79910208,12.3243276,13.76493749,11.69953311,11.06062935,9.984153491,9.731925458,8.738631131,9.257956798,6.712704191,6.56806365,7.4711301,8.721901907,8.322256587,7.591989457,8.630207319,7.279740704,9.056775984,9.6399204,7.97303747,8.417979883,8.580769409,8.707008917,9.938260117,8.842170515,8.353083117,8.130852051,8.794204184,9.969762245,9.019747503,8.679639555,8.490738726,9.843843951,9.439019869,9.946803593,9.724092248,10.84049066,10.34046351,9.766573186,9.902515991,9.76443494,9.291924266,9.410038634,9.340109605,10.49543545,9.926868128,10.61523249,10.40986187,7.095913849
ATVI US  EQUITY,PX_LAST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.517884442,1.413503791,1.740762384,1.637756948,0.943439729,1.105733684,1.444536684,1.421512838,1.293574575,1.288098441,1.089333799,1.08829403,1.239768611,1.108790995,1.161157683,1.170857125,1.178018497,1.19524006,1.10196948,1.003412841,0.93301555,1.488963986,1.415618871,1.603132246,1.76306914,1.980746581,2.171397051,1.885937456,1.789948489,2.029214424,2.099279494,2.625567611,3.199684819,2.735511719,3.129436192,3.403462154,2.708523921,3.971203266,4.438179,4.727916314,4.509287693,4.534668773,nan,nan,nan
AYI US  EQUITY,PX_LAST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.873741694,1.196587707,1.292456525,0.855578089,0.949387788,0.946916226,1.233166043,1.302120015,1.818064746,1.675063219,1.855064167,1.534951699,1.9977592,1.753989362,1.627075527,1.825487087,1.935262552,2.472856175,2.443000828,2.716797433,3.015993498,3.031919584,3.124023764,2.478341584,3.248314439,3.054842798,3.190265646,2.701149024,2.305549634,1.460276482,1.692734952,1.918138548,2.072423364,2.456916357,2.076969628,2.564897256,3.247093519,3.20060148,2.940567768,1.90640089,2.779457339,3.197498741,2.522727736,3.090532835,3.226081782,3.221211129,3.396808208,3.863315629,4.411454421,5.176053264,5.187546901,4.276472842,4.923274113,5.732976796,5.85196316,5.532222473,7.019815941,6.298003654,6.748157869,6.915088722,5.802785292,4.919502321,5.506054114,4.281332881,4.255877021,3.45384418,2.884710478,3.653971582,2.613962319
ADBE US  EQUITY,PX_LAST,6.274956063,5.260600561,6.300214203,3.132510223,3.372368721,4.20218281,3.70508312,3.817507078,2.963093863,4.126452041,3.909342561,4.667225341,4.11133794,3.322855373,5.462735849,6.301773558,8.602819517,11.81661074,15.45653985,20.79658467,25.70854231,27.52136996,18.51492059,11.17386825,16.35030778,8.448944909,11.82509564,13.84772555,8.42958081,5.918562725,8.504678041,10.22632979,9.207973766,10.65474642,8.446811274,7.69930975,8.827552145,9.626771531,13.03361868,10.10896066,7.521425942,7.090766563,11.72700447,4.12189973,3.687419535,4.447082567,4.687001322,4.800221017,4.547153357,5.54243786,5.521242506,5.046866802,5.168545223,4.798725851,2.539693901,2.431151472,3.091882443,3.69256904,3.930705026,3.596083654,2.679712055,2.638509116,2.975206612,3.086459972,2.881355932,2.140756749,2.402828657,2.84237298,2.621519623,2.492220216,2.793449332,3.203802007,3.30852184,3.813425549,4.418918719,4.957206952,5.421321166,5.125071295,5.337621051,5.611377573,6.106634303,5.993497689,6.679085376,6.63235003,6.593883156,7.412415489,6.853144991,8.490412157,8.941033681,8.999161494,10.17612524,12.33509348,13.73523298,14.8960121,11.78462228
AAP US  EQUITY,PX_LAST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7.484130744,4.964823437,4.640626257,4.197704146,3.644278607,3.361792712,4.335807008,4.580502095,4.791554674,4.534920468,4.530175337,3.22942072,4.011916297,4.807213371,5.799465278,4.634103399,4.943228626,4.673324864,3.144119221,3.548873534,3.622400204,3.784095903,3.69841571,2.853663272,3.473190603,3.185358632,3.752382853,3.53136162,2.927051998,3.526536806,3.263696612,2.895842147,2.897402284,2.995232567,3.849279356,4.544672115,4.777497407,5.084331459,5.067559235,5.544097693,6.392219334,7.498733612,5.052869354,4.680730274,4.573383204,4.956510671,4.615238839,4.358679691,5.443532184,6.027786852,5.860174814,5.202596452,5.996876291,5.426094697,5.396587338,6.026286756,4.543462559,4.753613343,4.500604209,3.976728928,4.34523349,3.736625015,2.838872744,2.336852196,2.282782223,2.563496943,2.837122789,3.407726191,3.136334755
AMD US  EQUITY,PX_LAST,1.943619072,1.503055137,1.037357442,1.104310465,0.889337093,0.98888427,1.752177463,2.848787721,2.418365421,2.258938606,1.24297979,2.119624832,1.2794583,1.39264761,2.104102274,1.212604832,1.355135419,1.323670753,2.173406237,4.111383655,4.924459744,2.59266061,1.368061883,2.55947846,2.627798287,0.762808633,1.519069785,1.430892095,0.947220706,0.565905767,0.902070853,0.90463295,0.973912515,1.693313621,2.140312572,2.332432743,2.235909551,1.798934477,2.865769541,2.168065419,2.414234796,3.405727569,3.976039812,3.403294504,2.44353943,2.414942518,1.924186121,1.380024515,1.768313795,1.77600775,1.520064856,1.353556245,2.400856566,2.387774594,10.35971223,-12.47954173,-5.559546042,-6.674528302,10.02381692,7.837335137,6.560903469,7.530184283,5.477434043,3.792221536,2.94340576,2.030213412,2.370604504,5.336349724,3.626811824,2.426205904,3.180492976,4.387474191,8.182912154,6.346826587,5.157936825,5.979719654,6.397923347,4.939881211,11.07883817,122.3744292,-13.25966851,-4.044204091,-5.517108804,-4.493142046,-9.89412897,16.61856662,25.4888739,33.50990327,28.3443107,23.65930599,16.68018822,13.61973167,16.62784248,27.4309564,14.65428277
AES US  EQUITY,PX_LAST,2.559310932,2.425387958,2.665038267,2.637399464,2.861540735,3.624619517,4.100952054,4.14609735,4.729391497,4.352603952,4.531975233,5.003178138,4.963973273,3.21100415,3.918729763,5.59047619,6.064253463,6.668764428,4.822090123,4.71255638,4.296478615,6.452445279,4.29040492,3.782466636,3.331144704,1.096216216,1.294185006,0.928756022,0.689162661,0.465305479,-4.065128457,-11.77927215,15.71419976,5.53213088,7.536102484,4.124074292,4.487583782,3.723808229,7.646402829,5.02967636,7.17618236,6.227008846,5.252551329,4.214993693,4.061307501,4.162865156,4.04791462,4.639522998,3.929737991,3.446518921,3.72779661,2.772330274,2.477835448,1.529983612,1.224434128,0.813494698,1.449987854,1.791447465,1.563661292,1.151780145,0.904188625,1.076080818,1.219076242,1.235368869,1.18623578,0.992140483,1.253349119,1.271518793,1.291964548,1.517319075,1.439240919,1.67865947,1.563946464,1.709317747,2.024929084,2.0734475,2.249562051,1.951346598,1.924540736,1.920464872,2.018478607,1.607578422,1.775839068,2.154712398,2.663021466,2.655954804,2.500637003,2.274591159,2.261915689,2.151127601,2.7632009,2.268294704,2.609716114,2.757584866,2.960298945
AET US  EQUITY,PX_LAST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.330658762,0.36856138,0.433455861,0.726061643,0.88422345,0.636489206,0.796665521,0.91575001,1.085237223,1.091549575,1.173766756,1.509066778,1.417618572,1.465498186,1.816609666,2.173873926,2.295020569,2.386134178,2.367711409,2.40708195,1.982265761,1.931973083,2.202379945,2.138357985,2.35908164,2.55534373,2.581959311,1.868063937,1.78151481,1.620192642,1.439512173,1.178013828,1.116181185,1.145958767,1.303851175,1.364072308,0.965688351,1.147995021,1.077320689,1.264863739,1.438905286,1.144741868,1.340062267,1.561396348,1.170081727,1.131033509,1.362215359,1.463983206,1.655600741,1.632327027,1.678713739,1.781001617,1.865802192,1.825771522,2.057822595,2.376977683,2.780299396,2.322818814,2.270815666,2.274003053,2.353529571,2.160302619,2.383343561,2.904751161,3.217430299,3.28133763,3.743245851,3.344105004,3.434358257,3.621825966,nan
AMG US  EQUITY,PX_LAST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.365315255,2.374437189,1.01713464,1.643841704,1.409544501,1.600698092,1.399447527,1.91017059,2.205354048,2.10758162,2.556022984,2.410744051,2.020754717,2.562047317,2.323002729,0.003003224,2.802116151,2.330603949,1.704091967,0.002036441,1.560548685,2.228363871,2.218854983,2.377853216,3.683929049,3.250660495,3.182027845,3.136349099,2.777980984,3.010558164,2.985576923,3.24730038,4.025287568,4.803081692,5.556413191,6.135369548,6.184693173,6.32680117,5.852377844,9.616955271,3.656044073,3.469744942,3.107949912,2.043457592,1.559550895,2.160119616,2.436352423,2.736081249,3.037250828,2.054485198,2.313223506,2.924758648,3.182088749,2.834949968,2.190184889,2.728328091,3.035398913,2.978262192,3.248174478,3.313360695,3.741449205,3.958366752,4.686900101,5.391986463,4.47932418,4.412044907,4.222881184,4.437884063,4.6125021,4.529319649,3.530342372,3.093161252,3.110074859,2.649290241,2.537644102,2.311724729,2.636880041,2.660022587,3.024720804,3.107173905,2.987986579,2.37183071,2.198145178,1.64373639
AFL US  EQUITY,PX_LAST,1.312838672,1.286140419,1.302873869,1.422969338,1.407590301,1.648527808,1.893922881,1.52627824,1.678024344,1.816899762,1.368770971,1.690773994,1.582171946,1.469554896,2.148052094,2.616611388,2.424765893,2.056875774,2.265437357,2.080044861,2.053591005,2.932728588,2.861665427,1.952125946,2.146839358,1.796301875,1.672070305,2.045245773,2.017417215,1.844909947,1.729487489,1.68325134,1.495975131,1.783979463,1.999248132,2.106539502,2.428277779,1.986743588,1.926186899,1.75432526,1.875284387,2.075423358,2.14675377,2.187768099,2.374578739,2.089701242,2.020195578,2.023229566,2.297885031,2.477237049,2.616153123,2.875661468,2.879085913,3.291020265,2.475864493,1.354773165,1.797120014,2.004937685,2.047986996,2.269117463,1.61241176,1.771827982,1.952031401,1.832757875,1.498066397,1.064537914,1.3027094,1.326473692,1.192685326,1.199529663,1.338148411,1.352288272,1.720198743,1.72759622,1.851404007,1.619991543,1.433468512,1.320181481,1.33193786,1.355503317,1.440819838,1.326631348,1.330751459,1.222568323,1.232657871,1.215673283,1.310319822,1.35483669,1.375730655,1.410378373,1.354451397,1.366630999,1.367324643,1.528717775,1.45862856
A US  EQUITY,PX_LAST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5.460730337,6.587225939,4.516987051,2.842978338,2.967639577,1.592442378,1.662770919,1.031638503,1.460084564,1.889542332,1.345941444,0.766161168,1.053623256,0.895717753,1.378747083,2.429792665,3.099192365,3.114714037,2.777943795,1.979532249,2.06724432,1.818519436,1.83645524,2.576033234,2.579332701,2.427079049,2.074513248,2.216461376,2.600433946,2.489257553,2.856772081,2.896069962,2.804404782,2.308177632,2.704700743,2.218021431,1.426252154,1.376023188,1.92134704,2.573622566,2.86201469,3.082848505,2.515543354,2.749157231,2.962752559,3.093394077,3.001901542,1.725818868,1.877108337,2.303711444,1.938875378,1.852195038,1.841983321,1.840248895,1.884442797,2.406978191,2.452717984,2.335644257,2.325482838,2.307716846,2.480494695,3.174582279,2.984295039,2.69085804,3.23563484,3.138692701,3.383251862,3.439732026,3.416258772,3.900072688,4.296279708,4.426047825,4.422745966,4.734144669,4.28649807,4.907836614,4.697248217
APD US  EQUITY,PX_LAST,1.443813611,1.332459927,1.329457719,1.327198687,1.381205521,1.396793398,1.655351611,1.789866262,2.105635545,2.115382196,2.124822026,2.134002792,2.023777431,1.48095821,1.918881142,1.648931952,1.907615956,1.23927978,1.445529721,1.235134643,1.492975167,1.763794631,1.831265582,1.731902372,1.995539697,1.644781297,1.971950904,2.205576882,2.025109783,1.658972497,1.633801618,1.558121948,1.540877385,1.685342481,1.896245745,1.746923668,1.799245855,1.799134292,1.819451838,1.943320575,1.928923501,1.778867884,1.869119515,2.017979536,1.894798935,1.98923455,2.031263498,2.082783645,2.193773983,2.650938331,2.622091666,2.448515448,2.636450785,2.010344584,1.58761007,1.825671139,1.98901914,2.485072126,2.495730746,2.193160325,1.950430851,2.378553808,2.520324933,2.473289246,2.479660339,2.116548865,2.336334346,2.401615103,2.050290733,2.136236895,2.197259046,2.280715305,2.365162039,2.59211134,2.658587118,2.816448897,2.942040457,3.137049524,3.51261626,3.722063734,3.276014124,3.222991019,3.258408416,3.873118125,3.781175849,3.997528567,4.144062492,3.019091238,3.184533375,3.146907797,3.421356635,3.227666428,3.213063916,3.354268893,3.230018486
AKAM US  EQUITY,PX_LAST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,70.00833369,5.704310534,4.714488783,2.363310712,11.76281693,8.418542916,15.14276283,19.43887776,-19.7080292,-6.588177178,-1.344086022,-0.579608939,-1.174713112,-0.926899816,-3.119290003,-2.981651376,-7.779063042,-10.51368219,-15.72905713,-14.14334608,-15.02190454,43.19647099,4.856128412,3.907494059,4.693276816,7.358600322,7.622798888,8.393639706,7.503990733,6.704360789,6.335395637,3.514975042,4.135837148,3.252145192,3.907188823,1.882901655,1.597670725,1.994386932,1.9335652,1.938305165,2.442739261,2.892280502,3.638826104,4.300024851,3.979396789,3.17158262,2.662323929,1.636537258,2.625628345,2.947601761,2.491348938,2.899693054,3.050799427,2.569998254,2.990014546,3.51127411,3.105459237,3.74254192,3.819926679,3.620095769,3.773019554,4.171045447,4.032924188,3.921412753,2.97583372,3.088697933,3.065194993,2.847302075,3.543999702,3.124280421,2.583251651,2.461650397,3.275732683,3.488166378,3.803306274,3.733400022,nan
ALK US  EQUITY,PX_LAST,1.230780516,0.922831795,0.953655236,1.616857331,1.487680885,1.023649775,1.025453078,1.275501364,1.183747714,1.326090772,1.370337888,1.82964345,1.835753601,1.077517033,1.351252242,1.41291884,1.180561024,1.081374238,0.916354514,0.790639661,0.753817878,0.654935765,0.839164959,0.754101291,0.843453968,0.565985153,0.833680274,1.018977986,0.776400088,0.516518537,0.806610579,0.638405052,0.81667136,0.999718565,0.995887649,0.947696681,0.927036161,0.858346395,1.256275502,1.258706005,1.239077252,1.054085192,1.327442357,1.453060351,1.483511265,1.450429676,1.652439024,1.598171266,1.107973422,0.832899115,0.85322844,0.685996805,0.502838154,0.733219639,1.4737269,0.894158806,0.871573351,1.121997886,1.296663293,1.529883758,1.570052127,1.571047767,1.693744638,1.787601177,1.881262106,1.459001049,2.085973288,1.924899753,1.819315363,1.571388177,1.961944194,2.835204151,2.169038113,2.232297464,2.298782967,2.842038903,2.747209308,2.431439589,3.452871943,3.737220563,3.495961368,4.013141611,3.95134209,3.928372779,2.602429734,2.71244238,3.586079214,3.647561341,3.284671975,2.616528412,2.549227847,2.177424677,2.04009176,2.218463441,1.987995849
ALB US  EQUITY,PX_LAST,1.205430398,1.413999514,1.408265936,1.190130152,1.374201313,1.319502352,1.369979734,1.342582803,1.542056075,1.812996612,1.741195979,1.841698682,1.572591997,1.457247212,1.771449981,1.515946637,1.649726549,1.405133328,1.32080767,1.390064079,1.257364208,1.256584238,1.516692903,1.367180917,1.389484706,1.107700601,1.408521342,1.720599932,1.828198851,1.473348348,1.609939169,1.380614384,1.529260851,1.484062875,1.543939766,1.503192468,1.615325077,1.7795759,1.84902171,1.581985872,1.557131369,1.590534113,1.574229636,1.827065474,1.830083694,2.089433444,2.769332263,3.054445757,2.78144677,2.933412623,2.582135234,2.265243233,2.372072041,1.912877135,1.632696789,1.696339187,1.827512373,2.308306208,2.412820571,2.845931936,2.662577622,2.733675919,3.193954839,3.04800193,3.273991751,2.018013183,2.578293275,2.975359949,2.823575393,2.354877242,2.736696145,2.79333268,3.429510425,3.209018986,2.875544187,3.048799469,3.459664574,2.953584685,3.237106893,1.79782513,1.848132045,1.501329156,1.853602019,1.955938375,2.734159368,2.833030494,2.489321517,3.146730725,3.039635086,3.800147371,3.794125699,2.673990528,2.749723288,2.991162239,2.270317084
ARE US  EQUITY,PX_LAST,nan,nan,nan,nan,nan,nan,nan,nan,0.648705141,0.853383151,0.975145477,0.973747294,0.856797443,0.786193913,0.925516633,0.766950172,0.926727171,0.87907241,0.981651151,0.974768713,1.05818247,0.964246649,1.077733444,1.172422295,1.165814499,1.200487337,1.253474752,1.375618058,1.538991196,1.338770947,1.203134052,1.199183638,1.285498284,1.36617321,1.648675121,1.801682138,1.635248775,1.883441309,2.126695666,1.65822458,1.901360244,1.907475647,1.842496726,2.220085432,1.652726988,1.579271079,1.689986522,1.732889794,1.660398822,1.558790809,1.628988414,1.557161058,1.614638464,1.90039851,1.055080426,0.669707203,0.632941589,0.941484595,1.096310315,1.160337762,1.142173821,1.2031257,1.22007603,1.30133205,1.230221839,0.992551715,1.124440086,1.199746457,1.207096013,1.223121167,1.169541939,1.212345781,1.091575998,1.07581367,1.088301465,1.252706369,1.360525523,1.31784888,1.616640411,1.827040736,1.627233199,1.621402252,1.657890133,1.731397546,1.987947544,2.158755199,1.961187369,1.985540663,2.14651693,2.026118611,2.150154042,2.050427062,2.050884444,1.941086205,1.75785421
ALXN US  EQUITY,PX_LAST,nan,nan,nan,14.10916442,3.208889541,4.005126562,3.796364272,4.820293626,4.676080084,5.972627146,3.122190029,3.24603924,2.61560996,2.64951879,4.223569534,3.069111014,2.677123552,5.0013563,12.0078125,14.65459282,16.34659351,28.00707547,12.62984285,1.458630656,1.623508402,1.183456639,1.733185828,1.758361754,1.225569506,1.02679046,1.396858059,1.363901476,2.198547092,2.564374432,2.580713679,4.135639223,3.661417323,2.87136294,4.019908116,4.642410217,6.56859391,11.51891351,10.07061866,32.57910228,132.9896907,9.678705708,13.4382486,16.50129751,18.16935484,24.25901102,26.51611535,18.02650778,16.2526901,12.96345164,10.828845,8.570388239,8.511387164,5.758688457,5.890586163,6.185719487,5.706037096,6.849285912,8.214191022,9.548691748,8.247838516,10.47553637,11.0155913,10.24605539,10.30350195,11.30099773,8.748320143,8.134186714,7.678923752,9.604365621,9.751021816,10.4479867,9.921201846,9.996141882,10.50411581,4.579603982,4.949958241,4.260530094,5.304519757,3.807195441,3.074273888,3.155896768,3.094671398,3.060032054,3.033589644,3.506820414,2.919962887,2.832456608,3.020585724,3.389818109,nan
ALGN US  EQUITY,PX_LAST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.346126464,2.855061908,0.91121886,2.162629758,2.92446063,2.548101924,2.131654176,2.25590326,5.268199234,13.116802,12.59438236,15.40255621,16.46457648,14.97359918,11.10707276,7.63277478,4.224493941,4.936369725,4.511278195,4.298717693,5.997383911,4.814018631,7.976449148,10.84374757,10.55152684,12.65120176,11.5099741,7.104826,4.366966707,4.4524618,4.547172188,2.627864372,2.304897544,2.959240648,4.101883636,4.866724929,4.934176957,3.373335451,4.154290079,3.951466127,3.931354859,4.154064789,2.607514868,3.80812507,4.203347421,4.609005882,5.021119396,3.848073883,4.880642013,5.674888923,6.693757132,7.262974591,6.0677422,6.698862006,5.759629101,5.956997954,5.472072439,6.52264359,5.657387196,6.173997018,6.533345317,7.070751404,7.700774595,7.682840085,8.818216062,11.15768819,12.63532764,15.40696465,17.85127844,22.54243095,26.22909054,13.33549829
ALLE US  EQUITY,PX_LAST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-61.81336238,-80.41873102,-124.6486794,-143.7012785,-1072.437126,-286.6368904,118.4075349,371.2943122,241.0254968,80.82534736,46.76668961,42.72649086,52.86343761,46.88718304,28.64685665,22.11559961,18.64891351,17.6385,14.45358464,14.38802809,11.58760848
AGN US  EQUITY,PX_LAST,5.127778989,5.465443898,5.951026777,4.550662455,3.934475633,3.729725274,4.378710172,3.152316913,3.532642595,4.579369491,4.869429971,5.199628876,6.227421606,6.534229909,7.235861543,4.538363171,2.986216512,2.676356642,3.226785164,2.862427141,3.704486543,3.980988521,3.370262232,3.371631225,3.738570881,3.460288336,1.929008022,1.660485203,1.506755379,1.436055582,1.621655354,1.601947629,2.169874365,2.176085663,2.337782692,2.120158939,1.310051821,1.426550271,1.553232816,1.470728248,1.46270937,1.876068512,1.661187084,1.444250644,1.077639543,1.19246131,1.672491728,1.52604123,1.840861652,1.79334985,1.468165004,1.552816843,1.390301186,1.403439849,1.272213127,1.462884649,1.540203207,1.624482071,1.560510074,1.622556004,1.559635951,1.590155955,1.910981117,2.029188422,2.562155523,2.401291927,2.078762979,2.252656418,2.558955376,2.846224968,2.764781709,3.149312579,4.58890358,4.960790962,2.962927771,3.60007248,3.874269795,2.116943456,2.331747194,1.149006162,1.719220599,1.428175574,1.664349965,1.413782871,1.233917006,1.006552255,0.954840861,1.107289565,1.12451728,1.004892878,0.768534054,0.774618643,0.762384443,0.902304614,0.67953692
