Unnamed: 0.1,Dates,6/30/1995,9/30/1995,12/31/1995,3/31/1996,6/30/1996,9/30/1996,12/31/1996,3/31/1997,6/30/1997,9/30/1997,12/31/1997,3/31/1998,6/30/1998,9/30/1998,12/31/1998,3/31/1999,6/30/1999,9/30/1999,12/31/1999,3/31/2000,6/30/2000,9/30/2000,12/31/2000,3/31/2001,6/30/2001,9/30/2001,12/31/2001,3/31/2002,6/30/2002,9/30/2002,12/31/2002,3/31/2003,6/30/2003,9/30/2003,12/31/2003,3/31/2004,6/30/2004,9/30/2004,12/31/2004,3/31/2005,6/30/2005,9/30/2005,12/31/2005,3/31/2006,6/30/2006,9/30/2006,12/31/2006,3/31/2007,6/30/2007,9/30/2007,12/31/2007,3/31/2008,6/30/2008,9/30/2008,12/31/2008,3/31/2009,6/30/2009,9/30/2009,12/31/2009,3/31/2010,6/30/2010,9/30/2010,12/31/2010,3/31/2011,6/30/2011,9/30/2011,12/31/2011,3/31/2012,6/30/2012,9/30/2012,12/31/2012,3/31/2013,6/30/2013,9/30/2013,12/31/2013,3/31/2014,6/30/2014,9/30/2014,12/31/2014,3/31/2015,6/30/2015,9/30/2015,12/31/2015,3/31/2016,6/30/2016,9/30/2016,12/31/2016,3/31/2017,6/30/2017,9/30/2017,12/31/2017,3/31/2018,6/30/2018,9/30/2018,12/31/2018
MMM US  EQUITY,RETURN_COM_EQY,1.635729053,1.642973065,1.633762168,1.631822879,1.596274169,1.565789274,1.583268428,1.558339476,1.561548554,1.631299435,1.495776027,1.453906118,1.418988256,1.40733518,1.498836395,1.530470952,1.601193839,1.64724554,1.592434907,1.588131607,1.52707067,1.569364796,1.583116908,1.494490701,1.440976589,1.501520441,1.570691351,1.533943114,1.581565297,1.524339586,1.455394597,1.462792897,1.529547186,1.569561755,1.596504775,1.593634655,1.585370932,1.607956065,1.642403761,1.614813937,1.734329771,1.544487582,1.652530793,1.649371946,1.643407554,1.518570831,1.517985046,1.419580026,1.467903697,1.436876009,1.526705499,1.447402601,1.459514247,1.365715367,1.343341696,1.391888538,1.402778366,1.445953266,1.474682129,1.493563517,1.510474041,1.552011632,1.580501191,1.590774157,1.618744625,1.588212705,1.614415321,1.603031511,1.567369325,1.589764949,1.572863725,1.579297378,1.586472165,1.611825437,1.633956859,1.613472551,1.600601949,1.552015077,1.472226564,1.523852714,1.389839915,1.20847344,1.238500975,1.245266287,1.213992631,1.167858519,1.094816655,1.144753456,1.224289656,1.225919123,1.061191436,0.946641832,0.961983632,0.973951919,0.973519315
AOS US  EQUITY,RETURN_COM_EQY,1.370138555,1.382390777,1.309263194,1.293759877,1.333352242,1.23701008,1.236667889,0.687586427,1.666971513,1.658757789,1.650654332,1.663740765,1.690779161,1.645522044,1.680834295,1.656625626,1.648119415,1.176566879,1.133960965,1.147120385,1.213578985,1.282843266,1.264171783,1.332344035,1.373505432,1.401104049,1.117182711,1.206297849,1.57568904,1.579628927,1.496170803,1.477901636,1.463848488,1.485577558,1.476459733,1.457227675,1.432970969,1.417602135,1.405312156,1.442516917,1.487629794,1.523878007,1.594340289,1.563130624,1.044814513,1.070702315,1.18622661,1.199034883,1.250041494,1.320385341,1.397316419,1.395780615,1.476135815,1.511803919,1.456457522,1.449233716,1.519637033,1.614783609,1.585264958,1.561905474,1.616774433,1.599867109,1.63017928,1.550134102,1.530794379,1.590959725,1.507852859,1.634392019,1.711761467,1.720460026,1.685321095,1.69097317,1.720601407,1.735534333,1.840456258,1.82570109,1.832080829,1.849744005,1.761568073,1.714067169,1.749333023,1.754319313,1.787307477,1.726243273,1.77956047,1.7702185,1.775398146,1.753047523,1.758002595,1.741944557,1.739063976,1.746448133,1.762763219,1.745454418,1.735535405
ABT US  EQUITY,RETURN_COM_EQY,1.619200375,1.594809635,1.552514031,1.670538644,1.401754035,1.397930006,1.365190802,1.423566467,1.380278659,1.326171127,1.328268849,1.433321592,1.402405601,1.427812046,1.441965262,1.554003,1.613446639,1.659811732,1.686392343,1.710214001,1.811567984,1.805177624,1.814923837,1.154229807,1.134947438,1.183510372,1.211188941,1.306434696,1.325834975,1.339846677,1.398277552,1.425631045,1.459629321,1.421888396,1.49705243,1.449083872,1.380715177,1.402375734,1.408285356,1.373455594,1.477910656,1.391603711,1.395491114,1.422244732,1.140715396,1.230138837,0.920390813,0.971658573,1.049939022,1.078016405,1.209422652,1.185157231,1.181517585,1.394665233,1.340898974,1.141322858,1.172064802,1.179825114,1.18931815,1.083428227,0.959758856,0.984085949,1.029907982,1.106613755,1.160709652,1.189818383,1.28991419,1.26417933,1.158638285,1.307425434,1.195849045,1.58530978,1.561682275,1.583486066,1.715454993,1.652450371,1.690451912,1.654339719,1.599267955,1.573984707,1.603487266,1.59853629,1.60393307,1.586873328,1.609908144,1.630484312,1.142643928,1.366579135,1.379441087,1.384007836,1.276590667,1.410956473,1.423404013,1.366613983,1.449794056
ABBV US  EQUITY,RETURN_COM_EQY,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.959115526,1.912963174,1.989093075,1.985340047,0.237389277,0.232841511,0.273297309,0.26237269,0.281047785,0.304765217,0.319227455,0.287260608,0.240433559,0.2368444,0.234929362,0.23198993,0.238522905,0.234862327,0.239418228,0.241816695,0.236236596,0.243847098,0.244815047,0.246634732,0.241632121,0.231777225,0.231238421,0.227070119,0.227430256
ACN US  EQUITY,RETURN_COM_EQY,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.799345303,1.773506369,1.694152816,1.750927822,1.787351161,1.882765026,1.843977551,1.883592137,1.873048206,1.860580161,1.90454385,1.942994076,1.914212472,1.850116414,1.890297282,1.925418418,1.891131564,1.91406091,1.856992036,1.860298426,1.892323605,1.879993139,1.884117024,1.894890895,1.904431059,1.940617806,1.981846599,1.985828662,1.991017407,1.983608745,1.909051586,1.91090499,1.926120176,1.909536283,1.934212614,1.910694251,1.913332529,1.928021619,1.958552589,1.961348584,1.966741721,2.005324786,2.022498063,1.961805307,1.911796438,1.987758378,1.985332147,1.863560772,1.844169861,1.861604893,1.898284971,1.99192104,2.001942845,2.034432714,2.041994996,1.887044788,1.853207437,1.894792111,1.868577449,1.877897967,1.819394899,1.872254379,1.891566512,1.892353115,1.887508759,1.873791092,1.90526001,1.862076284,1.804353774,1.795556347,1.757665833,1.762048531
ATVI US  EQUITY,RETURN_COM_EQY,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.9894598,1.994624496,1.985923946,1.911505719,1.91098685,1.926599161,1.909965928,1.934495986,1.911488984,1.913451303,1.928255689,1.959095485,1.962488752,1.968016045,2.006684144,2.02374906,1.962417044,1.912963174,1.989093075,1.985340047,1.704518701,1.258019847,1.332371329,1.349017875,1.326623396,1.365958353,1.407182851,1.47487903,1.478569902,1.499676442,1.349441311,1.454429645,1.383809676,1.507687168,1.583552061,1.597349567,1.606374698,1.584828574,1.602646529,1.625509812,1.737934564,1.705526633,nan,nan,nan
AYI US  EQUITY,RETURN_COM_EQY,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.597338806,0.674275255,0.707880149,0.797143386,0.799847475,0.850234634,0.924481504,0.93413848,0.884147831,0.944788091,1.002959707,1.076863706,1.010440552,1.0307963,1.057418819,1.149293573,1.170800032,1.130293718,1.118410922,1.138925167,1.162798629,1.23381086,1.300269004,1.103009182,1.204216659,1.234131964,1.279006477,1.202100542,1.353724574,1.611113513,1.490986567,1.579618607,1.575373029,1.404629489,1.410975329,1.389574797,1.413726993,1.432369094,1.449102589,1.448927311,1.468636715,1.470543266,1.502121466,1.506938165,1.506821055,1.516005412,1.536748923,1.575627187,1.628175388,1.655656891,1.68634256,1.71938564,1.655947835,1.664817473,1.690265642,1.698220869,1.733674951,1.699036606,1.756235279,1.774981409,1.781204044,1.781450978,1.758074182,1.783825735,1.769092092,1.716473884,1.711175044,1.688683259,1.693468008
ADBE US  EQUITY,RETURN_COM_EQY,1.994226308,1.996941133,1.986555344,1.965263807,1.958726409,1.958420569,1.929774416,1.911089783,1.969922667,1.948649388,1.958919347,1.990357771,2.010977476,2.051930411,2.083957822,2.006468462,1.969639771,1.991077164,1.995963395,1.993624121,2.026902951,2.000546357,1.997073262,1.96173991,1.931315368,1.948033003,1.998401775,1.967223006,1.970643191,1.903488408,1.926660009,1.912368571,1.898587497,1.937626575,1.970367333,1.93845693,1.867144568,1.919345792,1.941137765,1.919929248,1.943282488,1.887140813,1.89294971,1.927106798,1.905479829,1.905090281,1.909399462,1.916208584,1.952843626,1.992812211,1.9894598,1.864758293,1.890789796,1.835728582,1.842540151,1.858388307,1.841727311,1.857672111,1.703418608,1.622750622,1.625519,1.623504929,1.626828354,1.650288722,1.660400482,1.688175441,1.682821478,1.661485779,1.70977578,1.720472442,1.665913554,1.65818502,1.67504872,1.69831996,1.75290873,1.762025238,1.784483085,1.80643077,1.711646569,1.660356972,1.67533173,1.683785697,1.713966095,1.677378377,1.726690132,1.738089424,1.744611301,1.74386949,1.751110785,1.771074121,1.75795687,1.717144085,1.716585802,1.686528252,1.560219144
AAP US  EQUITY,RETURN_COM_EQY,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.347354105,0.329998219,0.318725789,0.465858723,0.606077236,0.641210224,0.697944396,0.774164834,0.99814839,1.139662997,1.19242695,1.338147927,1.455233113,1.370037911,1.187242879,1.200344162,1.295366641,1.335954734,1.311114408,1.36898623,1.343924397,1.354188791,1.377905706,1.541010394,1.640453598,1.526088955,1.418698892,1.343142402,1.498753386,1.523302852,1.528114339,1.681398714,1.706337711,1.691483371,1.753115395,1.664291725,1.641763038,1.665516619,1.638789194,1.406311066,1.111228476,1.136049096,1.424569687,1.296638997,1.345438124,1.406269578,1.430864607,1.45778765,1.496598323,1.549994277,1.261898143,0.736938921,0.918883356,1.16100338,1.267740037,1.30948294,1.419898811,1.520083681,1.536756963,1.581797933,1.616719728,1.66230801,1.663148226,1.669268813,1.693928702,1.686089196,1.660005794,1.665640648,1.643433923,1.647343401
AMD US  EQUITY,RETURN_COM_EQY,1.814781405,1.828829643,1.814769971,1.817382706,1.815770386,1.662871958,1.647717923,1.516408813,1.549260883,1.535215075,1.539239711,1.530686188,1.223017704,1.095677147,1.177348786,1.047270094,1.174871317,1.210282078,1.22865978,1.293682333,1.358872512,1.553420086,1.586559729,1.514952767,1.699846588,1.699278871,1.722368198,1.609567894,1.567449699,1.492842762,1.236252759,1.212930627,1.279149914,1.295669735,1.298416318,1.29684628,1.315495959,1.302583428,1.397614033,1.377599317,1.337676713,1.311980789,1.47996134,1.773157656,1.754875344,1.759373401,1.204528945,1.15959455,0.739326139,0.708814157,0.540972573,0.484339967,0.286648575,0.302878232,0.242489077,0.256149915,0.25150363,0.261624598,0.347106096,0.279792349,0.272263716,0.256567126,0.370217564,0.604327681,0.609635782,0.698983602,0.716684365,0.500596024,0.487275336,0.426845262,0.289333892,0.236372239,0.23500137,0.240673021,0.249164325,0.252478833,0.259422366,0.262370647,0.240433559,0.2368444,0.234929362,0.23198993,0.238522905,0.234862327,0.239418228,0.309165023,0.379175704,0.382923806,0.395092988,0.472111568,0.570971433,0.717951661,0.859740254,1.136782597,1.252621629
AES US  EQUITY,RETURN_COM_EQY,0.337623524,0.340762796,0.401436,0.444863166,0.336585092,0.336022919,0.350546065,0.510910271,0.339736461,0.441907363,0.417510001,0.32375277,0.347392421,0.383683364,0.400162041,0.332118036,0.386649987,0.385054731,0.411136792,0.392719272,0.444690312,0.418520663,0.434939739,0.429000517,0.431216979,0.361845431,0.435111797,0.290002035,0.257478392,0.248042361,0.258576234,0.25079057,0.245990966,0.257071342,0.267670373,0.263122023,0.243257604,0.255538472,0.258184865,0.24958894,0.264480039,0.249778248,0.252625857,0.266308341,0.256482014,0.28091569,0.317266645,0.307663008,0.323504583,0.320017594,0.312529328,0.332361786,0.383908227,0.432426149,0.438035614,0.46083825,0.442487443,0.414194723,0.432472836,0.488422106,0.500476566,0.47550722,0.487638532,0.495434658,0.414769671,0.389337505,0.409377682,0.457592033,0.389130491,0.323677273,0.396264762,0.404652001,0.415567792,0.400001952,0.338187137,0.335897123,0.314878442,0.332758607,0.417495396,0.457778301,0.443763332,0.434868733,0.437390646,0.483597593,0.418633671,0.408915021,0.434204252,0.445412228,0.442220358,0.421112639,0.386499449,0.469303599,0.481853349,0.526228668,0.535833164
AET US  EQUITY,RETURN_COM_EQY,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.744217341,1.783696561,1.830692434,1.762537883,1.765806946,1.721141393,1.72137257,1.722840304,1.71751931,1.742368234,1.760001596,1.74156245,1.693975003,1.738521719,1.741589989,1.728652943,1.744972875,1.702162529,1.722584467,1.747963913,1.628807452,1.622218311,1.602670419,1.63564309,1.66939442,1.631464876,1.619682149,1.602755082,1.558788963,1.492056339,1.501307018,1.524906129,1.505736765,1.529554385,1.47032382,1.495631984,1.513300727,1.442060004,1.465248877,1.521551375,1.472957732,1.506026184,1.497130171,1.513918567,1.471356861,1.500011478,1.295209146,1.336565791,1.307078901,1.347033403,1.302986616,1.391834574,1.413350246,1.468710145,1.383086823,1.474688426,1.502116239,1.526013913,1.560474778,1.555624978,1.087136879,1.092815406,0.979096505,1.44233643,1.500259282,1.461844667,1.443589059,1.50310807,1.55827406,1.554194808,nan
AMG US  EQUITY,RETURN_COM_EQY,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.159134668,1.214687719,1.304029418,1.331046123,1.633895807,1.591176908,1.649120718,1.659690341,1.534051633,1.55338061,1.645036137,1.7044746,1.703339352,1.470101382,1.491043512,1.509346237,1.222566864,1.211104783,1.124378848,1.129027902,0.926537966,0.956017182,0.960328467,0.927964969,0.472584207,0.534034257,0.606287461,0.776077569,0.809996964,0.81706598,0.777721416,0.839366455,0.840777931,0.514882264,0.503155731,0.473590861,0.464503287,0.524655593,0.5734406,0.347568828,0.843618342,0.869149353,0.891974241,0.839313028,1.066041361,1.019899454,0.983031799,0.995829908,0.932148121,0.938272153,1.105360148,1.112880984,1.096554077,1.131055726,1.211630785,1.256040101,1.223922957,1.212661373,1.147382515,1.257538206,1.307237647,1.345465329,1.276275931,1.298402657,1.340281534,1.393333437,1.425404685,1.326811422,1.316139371,1.335710124,1.377868292,1.428170776,1.34869807,1.372697692,1.398433426,1.465843918,1.461210128,1.468937733,1.480708388,1.501417105,1.448888145,1.436766139,1.431706685,1.44572672
AFL US  EQUITY,RETURN_COM_EQY,1.843025106,1.783698086,1.790781343,1.711904726,1.708684369,1.732816415,1.73570938,1.6713647,1.721920652,1.775544097,1.783234837,1.815919646,1.835139012,1.881422356,1.896559183,1.851366694,1.691325461,1.704995019,1.700205676,1.730559736,1.750665345,1.777714621,1.766413272,1.777546958,1.706214788,1.736511997,1.781234594,1.762647332,1.764012805,1.721673581,1.746632656,1.752413565,1.751278592,1.747066903,1.751365782,1.737172532,1.664969381,1.726973954,1.728789805,1.725824242,1.754477354,1.659139479,1.702709819,1.712984899,1.739081215,1.70481992,1.716595095,1.732928377,1.761944495,1.792148054,1.800327267,1.777293269,1.771938005,1.683193791,1.685736037,1.65470293,1.616327674,1.642828229,1.597279566,1.624041024,1.650619089,1.65665407,1.654123921,1.65771132,1.694003429,1.704061617,1.691505933,1.623716186,1.696909433,1.674591748,1.625587821,1.61626368,1.555448937,1.592172727,1.633793068,1.670858648,1.724368659,1.771738428,1.659333115,1.624361782,1.651040467,1.675138365,1.706188567,1.691296817,1.756989796,1.745809524,1.739507001,1.736615254,1.74947153,1.765379569,1.763213447,1.714537964,1.711415936,1.67742856,1.669532606
A US  EQUITY,RETURN_COM_EQY,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.991077164,1.995963395,1.895067169,2.004782065,1.974215972,1.976108277,1.868559739,1.807107942,1.822303276,1.998401775,1.772902076,1.760097804,1.706420936,1.724907456,1.686140441,1.66601166,1.547261315,1.549708168,1.567801596,1.544007249,1.567815677,1.578388206,1.590415854,1.596522405,1.574371142,1.89294971,1.511502165,1.495379361,1.463181727,1.445684677,1.471177629,1.478927714,1.460738635,1.256725087,1.257105278,1.159768087,1.223586741,1.18779643,1.156220814,1.076463717,1.043153962,0.790915104,0.823473165,0.815745954,0.663988688,0.759005678,1.241729525,1.341413376,1.388166565,1.42090972,1.430366533,1.469270762,1.472537238,1.465364302,1.479314621,1.485220109,1.384557391,1.44358809,1.476431603,1.502153785,1.618931097,1.638505685,1.584281884,1.58833007,1.591637083,1.62244872,1.576659391,1.592113228,1.610343262,1.600283984,1.585348419,1.58841965,1.605491983,1.620053137,1.551822822,1.560603969,1.580672763,1.586668644
APD US  EQUITY,RETURN_COM_EQY,1.129919713,1.11591738,1.001236859,1.040889787,0.952919847,0.911132009,0.75660434,0.803135469,0.814903653,0.87612527,0.916960493,0.886837246,0.850030858,0.849586027,0.97546877,1.02622412,1.025744183,1.070856849,0.955726074,0.98915807,0.750261669,0.964447202,1.014384116,1.0271022,1.092810113,1.245703886,1.283669195,1.416073711,1.401191707,1.342713297,1.371115349,1.374966293,1.389199991,1.353803407,1.334398531,1.331698554,1.367421307,1.391297085,1.354721596,1.387854976,1.331280118,1.322816009,1.316298453,1.302492478,1.269453142,1.281092881,1.239125083,1.257069709,1.199263626,1.236806668,1.209397672,1.138733987,1.20725279,1.184888489,1.164474622,1.152871515,1.143588441,0.993653739,1.044145625,1.106580969,1.109942208,1.148032923,1.212995777,1.137270093,1.142526696,1.077994576,1.146761067,1.176609424,1.273379385,1.133998671,1.092187043,1.128848769,1.125240812,1.141691022,1.137274248,1.166913961,1.198895984,1.18510913,1.258469058,1.306872282,1.323811926,1.300338474,1.343866306,1.322799817,1.351266987,1.394853393,1.491197659,1.626111654,1.627566524,1.652325142,1.673873017,1.642211682,1.624827097,1.631240801,1.636962411
AKAM US  EQUITY,RETURN_COM_EQY,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.97690582,1.992834158,1.892666919,1.909899682,1.875081814,0.645517864,0.412012572,0.252847246,0.252097026,0.264153627,0.258826923,0.257478392,0.248042361,0.258576234,0.25079057,0.245990966,0.257071342,0.267670373,0.263122023,0.243257604,0.255538472,0.258184865,0.24958894,1.324056387,1.543107812,1.562868403,1.59323728,1.605131852,1.671058719,1.715218106,1.739866864,1.776342546,1.821238065,1.827095268,1.844216489,1.840187038,1.790932383,1.804922053,1.819750497,1.799877675,1.81611216,1.797339525,1.881026191,1.898007107,1.959095485,1.962488752,1.968016045,2.006684144,2.02374906,1.962417044,1.912963174,1.989093075,1.985340047,1.863560772,1.844169861,1.861604893,1.902117025,1.760865033,1.776650229,1.802759594,1.827206198,1.727095563,1.724838915,1.744516577,1.743447028,1.767011943,1.722836921,1.772594547,1.786561186,1.786874991,1.780819053,1.780890696,1.796710515,1.775703963,1.571033948,1.540302222,1.525439318,nan
ALK US  EQUITY,RETURN_COM_EQY,0.259092095,0.26766694,0.261128225,0.315703049,0.381154747,0.340345431,0.470792134,0.513917354,0.494626021,0.631384454,0.91647804,1.214957791,1.65418099,1.719301976,1.784747587,1.75981232,1.753762749,1.792876358,1.5495451,1.564803773,1.56109966,1.43642617,1.210538629,1.239532524,1.180202538,0.984831321,0.969979248,0.942629776,0.946381835,0.991753347,0.778405006,0.649151745,0.655566482,0.647281117,0.576082716,0.524667047,0.597207482,0.628219024,0.547915297,0.502321048,0.483472163,0.591706752,0.657392637,0.521786784,0.7455976,0.643441435,0.64257586,0.601641371,0.629412411,0.701727482,0.689368482,0.564739507,0.534747642,0.500513648,0.397884528,0.398078244,0.386417171,0.404776497,0.443814244,0.465038703,0.500657777,0.576635319,0.626941461,0.698284123,0.700045978,0.75058019,0.813271688,0.903956118,0.986360965,1.149262889,1.228572536,1.309017292,1.353664676,1.447328279,1.531479468,1.580074783,1.600912957,1.644236296,1.586532546,1.611364984,1.637614119,1.667794908,1.7059636,1.681952383,1.745471834,1.377343533,1.180639124,1.226512198,1.304453325,1.362939723,1.387358578,1.398469885,1.441517817,1.498567643,1.492674358
ALB US  EQUITY,RETURN_COM_EQY,1.397308283,1.418002051,1.538325777,1.9495838,1.927021338,1.864692396,1.857438146,1.833162899,1.881262698,1.86540302,1.754279192,1.785645095,1.822046315,1.552625508,1.575084716,1.314547071,1.644157715,1.689397539,1.660627362,1.766543522,1.762982085,1.797593481,1.82116326,1.817930635,1.760100392,1.665161224,1.718158979,1.544710731,1.604892884,1.628782244,1.63545529,1.636146428,1.647936192,1.590862262,1.599238072,1.602930837,1.625785373,0.648322742,0.643588648,0.86789015,0.824419113,0.866660611,0.992410013,0.943141087,1.040786898,1.053439093,1.105797384,1.174085625,1.149633648,1.32263981,1.346429399,1.218981531,1.238149972,1.180294444,1.183787994,1.152335914,1.222156314,1.25473339,1.251638013,1.260055202,1.261603928,1.363046754,1.307820463,1.44454093,1.480335877,1.366925484,1.475960205,1.496191547,1.514296207,1.561639463,1.547235135,1.541727107,1.237991819,1.273552794,1.325631976,1.342336666,1.304626458,1.318981149,0.585577882,0.95866488,0.952946605,1.021040546,1.058848078,1.228901212,1.15820041,1.187738619,1.461987734,1.593154945,1.605572891,1.611745533,1.524335267,1.615956692,1.584444581,1.541913999,1.514375819
ARE US  EQUITY,RETURN_COM_EQY,nan,nan,nan,nan,nan,nan,nan,1.4961094,1.570814168,1.566003097,1.467429338,0.7301032,0.820751621,0.658954494,0.56576962,0.726736638,0.936447269,0.786761887,0.725407877,0.70900755,0.693907044,0.787278915,0.735922696,0.714570506,0.706408826,0.629795514,0.592291478,0.628391307,0.607140099,0.635661106,0.844811622,0.795751889,0.778283641,0.787903077,0.678513357,0.689095409,0.830727149,0.673744645,0.451986267,0.518931006,0.459322789,0.575712092,0.527365142,0.46075145,0.740476962,0.685763636,0.584404812,0.545572897,0.523327058,0.529117428,0.496308766,0.609194366,0.611892617,0.645044031,0.641271114,0.756581798,0.749900138,0.819747384,0.799837156,0.802787028,0.85202444,0.989647929,0.991477025,0.960693971,1.098592132,1.069333642,1.095840627,1.105473373,1.010296206,1.012159188,1.069297219,1.090566143,1.233870499,1.2400786,1.162636792,1.136307828,1.100622972,1.072718822,1.128941501,1.116101565,1.064945566,1.048769168,1.240385991,1.225396969,1.243708773,1.180983064,1.357793962,1.327076063,1.315408926,1.331282257,1.392728453,1.358713028,1.339683396,1.364129714,1.417704854
ALXN US  EQUITY,RETURN_COM_EQY,nan,nan,1.713068318,1.604812982,1.922304439,1.92544012,1.905144542,1.890142209,1.950707981,1.941261432,1.958704934,1.983848648,1.993625223,2.015102441,2.048192042,1.972319416,1.841671352,1.848395626,1.827085489,1.929545934,0.512560148,0.495514489,0.623238591,1.553356634,1.512911894,1.513198232,1.523919851,1.504742828,1.453293145,1.386655279,1.335850722,1.259324551,1.159214616,0.986615409,1.081913575,0.996429578,0.888969596,1.188416455,1.132502747,0.431551416,0.544185503,0.400561266,0.373783338,0.266308341,0.256482014,0.596993796,0.521915319,0.481545148,0.414977368,0.445630967,0.431116267,0.555802098,0.77630783,1.358887711,1.454272846,1.800393399,1.842248688,1.9182644,1.898216643,1.90793237,1.921839228,1.952354615,1.881274256,1.965567166,2.004686895,2.02374906,1.649874345,1.783240451,1.892083254,1.900009859,1.801482053,1.793112847,1.812525103,1.846604161,1.959567581,1.976529752,1.983031013,1.999902768,1.856116303,1.559529297,1.553300579,1.569936938,1.602266404,1.581620483,1.6239661,1.652165643,1.658225912,1.657082629,1.662280108,1.671696701,1.666478038,1.621606076,1.630297597,1.60620939,nan
ALGN US  EQUITY,RETURN_COM_EQY,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.950490649,1.919696132,1.935511501,1.984712851,1.958345873,1.960819073,1.894628024,1.851869414,1.841788686,1.823398647,1.867878725,1.907412664,1.890388409,1.833696313,1.89054863,1.916860195,1.903872593,1.932526222,1.887140813,1.89294971,1.927106798,1.905479829,1.719772889,1.754184295,1.82852217,1.952843626,1.992812211,1.9894598,1.994624496,1.985923946,1.911505719,1.91098685,1.926599161,1.909965928,1.934495986,1.911488984,1.913451303,1.928255689,1.959095485,1.962488752,1.968016045,2.006684144,2.02374906,1.962417044,1.912963174,1.989093075,1.985340047,1.863560772,1.844169861,1.861604893,1.902117025,1.996634024,2.005066817,2.035814287,2.041994996,1.887044788,1.853207437,1.894792111,1.868577449,1.877897967,1.819394899,1.872254379,1.891566512,1.892353115,1.887508759,1.873791092,1.90526001,1.862076284,1.804353774,1.795556347,1.757665833,1.762048531
ALLE US  EQUITY,RETURN_COM_EQY,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.860639757,1.841337819,1.858896112,1.899228515,1.993115299,2.002895903,2.03516364,0.262370647,0.240433559,0.2368444,0.234929362,0.23198993,0.238522905,0.234862327,0.239418228,0.241816695,0.236236596,0.243847098,0.253698141,0.335495739,0.373196697,0.444338061,0.502465991,0.625403901,0.696997398
AGN US  EQUITY,RETURN_COM_EQY,1.94663917,1.973960078,1.970148213,1.949888811,1.94508127,1.945464407,1.918183457,1.902577126,1.961070534,1.941336283,1.953808878,1.984358959,1.732480237,1.784042668,1.856982839,1.825052959,1.830994137,1.847765566,1.847691708,1.876948028,1.910707527,1.668607014,1.649519908,1.656751587,1.65826965,1.666849194,1.715755669,1.723362355,1.725455206,1.691696194,1.724071331,1.579024101,1.580653819,1.603418204,1.607582582,1.64866097,1.624271063,1.645348924,1.645390471,1.634261793,1.624370867,1.584710289,1.590363197,1.600103771,1.600065033,1.604284803,1.083104699,1.232700919,1.329249308,1.359681697,1.433455208,1.516178347,1.524692453,1.529367103,1.548765747,1.562583274,1.542441897,1.48897748,1.420789892,1.509808283,1.51194144,1.542894331,1.61511807,1.624805641,1.555696695,1.616494334,1.652692721,1.544985401,1.5796253,1.611979557,0.626806564,0.61639113,0.602213099,0.608186082,0.968604095,1.03590333,0.719265305,1.463249766,1.447979742,1.41371042,1.432487198,1.48218344,1.50597841,1.498916644,1.547286796,1.661925495,1.613994613,1.615617418,1.63545042,1.624364733,1.626185453,1.620559894,1.626359813,1.615172615,1.602525068
